order_id,merchant_id,confirm_time,true_kpt,rider_arrival_time,restaurent_load,for_time,order_time,zomato_baseline,sensor_kpt
349,33,30779.93,808.03,31233.25,2,31609.12,511.22,1210.49,826.20
350,5,41748.42,1158.18,42211.48,2,42951.63,693.94,1243.78,1159.03
351,48,43539.57,1147.68,44045.72,6,44643.87,724.51,1221.13,1162.56
352,19,27416.67,1358.00,28113.64,3,28738.73,454.95,1231.84,1367.86
353,4,63125.68,944.64,63476.25,1,64115.44,1050.11,1206.64,950.29
354,35,75708.76,1530.96,76227.18,7,77368.32,1259.64,1275.43,1539.44
355,49,81208.89,655.76,81785.94,3,81811.10,1351.76,1228.05,680.10
356,17,69693.64,1390.20,70264.46,7,71222.66,1159.33,1259.72,1420.16
357,44,73655.52,1163.51,74269.10,8,74981.00,1224.84,1197.90,1169.42
358,28,47741.77,1414.34,48221.52,5,49113.67,792.79,1238.69,1439.58
359,30,71486.78,1012.88,71964.03,3,72485.77,1189.28,1177.83,1033.36
360,29,26287.85,1284.18,26789.57,1,27644.98,437.05,1212.03,1295.08
361,46,34604.87,1225.05,35085.33,1,35844.73,573.81,1205.78,1238.46
362,6,27525.99,1175.16,27913.63,3,28760.70,456.35,1224.18,1204.15
363,35,40482.58,1240.58,40987.56,2,41800.77,673.04,1275.43,1252.40
364,41,24751.74,919.59,25292.79,2,25670.38,411.23,1199.85,941.82
365,37,83160.44,1090.02,83575.00,3,84351.40,1384.72,1252.55,-1.00
366,24,27109.91,1039.05,27647.19,2,28244.02,450.50,1273.36,1056.95
367,29,8536.52,928.47,8928.02,3,9479.37,141.18,1212.03,946.50
368,49,45685.26,1476.81,46125.39,6,47250.64,758.62,1228.05,1491.99
369,46,5058.25,2014.33,5519.29,4,7073.26,82.22,1205.78,2042.64
370,31,9694.92,1286.14,10303.97,2,11051.28,159.18,1254.33,1313.27
371,35,19114.62,921.13,19631.96,3,20150.55,315.92,1275.43,946.77
372,33,40274.85,1914.29,40853.65,2,42185.21,668.66,1210.49,1938.81
373,21,37598.79,1054.64,38108.31,2,38696.50,623.88,1229.07,1073.19
374,32,69269.45,1076.32,69809.75,6,70350.63,1151.56,1190.19,1099.98
375,23,64003.30,1571.26,64453.49,3,65604.09,1064.84,1262.18,1592.76
376,33,37007.94,1215.71,37490.73,3,38202.85,613.90,1210.49,-1.00
377,3,28978.84,1095.87,29580.30,2,30091.78,480.53,1201.25,1104.70
378,18,27411.38,770.18,27711.55,3,28237.59,455.72,1204.49,784.28
379,25,67014.99,882.33,67495.67,1,67899.35,1114.55,1205.71,896.43
380,42,4641.46,1537.44,5143.13,4,6170.91,74.98,1199.29,1566.33
381,31,1276.49,1100.31,1818.75,4,2376.39,18.46,1254.33,1125.24
382,3,68839.79,1226.52,69342.93,5,70062.53,1145.58,1201.25,1228.70
383,40,41355.64,1187.76,41846.36,4,42512.27,687.09,1223.21,1198.02
384,46,11369.59,408.48,11727.56,1,11881.21,188.47,1205.78,415.30
385,24,20452.75,1427.99,20869.60,2,21992.77,339.21,1273.36,1454.19
386,50,80635.81,1329.17,81269.06,4,81952.64,1342.81,1203.29,1357.21
387,32,74383.68,1467.62,75061.11,9,76082.31,1237.68,1190.19,1474.97
388,47,61483.52,979.09,62048.24,2,62459.34,1022.09,1239.46,979.25
389,22,41749.03,1414.71,42135.52,3,43208.16,694.40,1222.09,-1.00
390,23,45079.25,1140.56,45664.36,6,46212.60,749.27,1262.18,1151.24
391,2,84345.61,1987.31,84910.61,0,86283.87,1404.35,1225.11,2008.10
392,27,83517.05,1037.65,83907.21,5,84521.66,1390.71,1274.00,1056.11
393,42,18720.57,1182.42,19199.45,1,19937.16,309.99,1199.29,1182.71
394,2,70148.93,1740.25,71017.48,8,72054.07,1167.99,1225.11,1759.23
395,26,17172.25,1227.81,17724.32,5,18427.11,284.03,1223.49,1247.81
396,17,18513.40,1429.11,18967.00,0,20046.32,307.49,1259.72,1429.14
397,40,58487.24,942.68,58854.47,3,59377.32,973.57,1223.21,969.39
398,33,35118.09,964.53,35613.17,2,36169.38,583.20,1210.49,982.94
399,9,80616.41,980.31,81183.39,2,81624.36,1341.42,1209.60,-1.00
400,43,7753.92,1532.80,8546.95,7,9434.51,128.17,1249.83,1556.52
401,48,44324.62,1571.18,44904.80,7,46057.59,736.60,1221.13,1577.35
402,39,79520.88,958.26,80047.23,0,80597.50,1322.67,1229.33,976.91
403,29,78262.10,1323.95,78876.30,6,79588.64,1301.92,1212.03,1324.67
404,42,13599.87,1239.12,13869.48,1,14790.65,225.40,1199.29,1247.84
405,26,31808.59,1120.25,32129.49,3,32974.28,527.96,1223.49,1138.89
406,35,53632.76,1179.57,54114.52,6,54786.92,891.53,1275.43,1180.27
407,50,13836.19,1151.10,14350.53,4,15089.01,229.53,1203.29,1161.61
408,25,83799.76,864.90,83988.71,1,84668.49,1393.95,1205.71,887.92
409,24,79203.09,1816.17,79938.39,10,81250.56,1317.24,1273.36,1838.53
410,13,14586.55,594.09,14970.61,1,15273.91,240.41,1223.93,594.43
411,7,10626.79,572.28,10946.84,4,11316.21,174.46,1210.21,580.64
412,36,7528.69,1852.16,8082.47,6,9493.36,122.99,1217.08,1856.85
413,45,78711.94,1173.58,79460.49,9,80025.75,1309.60,1237.68,1200.30
414,20,16870.53,1047.52,17108.02,2,17918.84,278.82,1228.61,1048.97
415,1,36123.79,1640.03,36685.20,0,37819.56,599.45,1229.10,1668.90
416,8,38920.26,989.04,39149.96,3,39871.66,646.35,1229.21,1014.95
417,46,51853.88,1257.25,52359.50,1,53120.04,862.58,1205.78,1281.94
418,16,6303.05,1086.21,6499.64,5,7500.33,103.30,1244.70,-1.00
419,14,19759.59,1981.40,20126.40,5,21715.33,326.53,1223.04,1982.83
420,12,80542.82,1075.33,81049.63,3,81647.61,1341.35,1166.39,1100.46
421,23,78630.49,1341.46,79231.29,5,79920.87,1308.11,1262.18,1356.34
422,15,67678.09,893.06,68262.03,2,68626.33,1125.06,1236.04,918.82
423,28,1821.02,970.28,2403.54,4,2838.07,27.94,1238.69,993.69
424,34,28432.65,760.86,28883.33,3,29283.88,470.89,1231.68,780.51
425,2,54398.14,1154.61,54835.23,1,55649.69,904.26,1225.11,1157.30
426,32,23840.56,1008.45,24371.67,2,24827.24,396.27,1190.19,1032.46
427,23,78747.53,1141.17,79198.85,4,79983.36,1309.80,1262.18,1144.16
428,22,54862.21,494.58,55347.87,2,55473.19,912.80,1222.09,518.53
429,25,6326.27,932.49,6813.10,3,7358.00,103.55,1205.71,933.30
430,22,78635.53,1239.95,79239.77,8,80150.95,1308.97,1222.09,1253.79
431,22,82843.27,692.53,83309.42,2,83578.76,1379.18,1222.09,-1.00
432,49,6826.12,1031.45,7347.69,1,7915.50,111.91,1228.05,1032.04
433,42,46101.37,1341.84,46569.85,8,47705.10,766.60,1199.29,1358.96
434,6,26346.67,1306.61,26574.48,3,27625.37,436.84,1224.18,1335.34
435,15,34098.87,1201.14,34634.02,2,35415.96,565.69,1236.04,1222.22
436,43,15617.52,1738.18,15989.89,5,17349.35,258.70,1249.83,-1.00
437,37,50031.08,1487.04,50512.75,6,51550.74,832.42,1252.55,-1.00
438,33,82909.44,619.98,83368.56,1,83568.10,1379.49,1210.49,632.70
439,8,43605.91,2145.84,44142.29,7,46022.35,724.42,1229.21,2163.83
440,44,7331.96,974.10,7651.18,2,8329.88,119.40,1197.90,976.39
441,44,53630.03,2080.67,54281.51,9,55905.30,892.80,1197.90,2083.32
442,5,29557.63,1122.84,30076.20,4,30684.16,489.92,1243.78,1133.77
443,39,74074.46,1716.84,74528.24,9,76070.50,1232.53,1229.33,1740.83
444,4,37690.75,897.07,38182.22,2,38681.11,625.94,1206.64,912.77
445,6,16732.31,1168.04,17348.71,3,17917.58,277.69,1224.18,1180.05
446,45,16623.44,931.75,17110.26,5,17570.01,275.19,1237.68,956.15
447,32,66508.50,900.79,66986.10,0,67383.35,1107.02,1190.19,903.39
448,30,23037.28,1733.79,23532.61,4,24801.65,382.45,1177.83,1749.64
449,47,66409.46,1263.28,66994.10,1,67673.86,1104.82,1239.46,1281.23
450,35,17946.16,1590.76,18370.13,6,19550.00,296.48,1275.43,1607.89
451,40,27942.96,1461.09,28445.62,3,29379.29,463.23,1223.21,1467.06
452,16,40348.99,1177.14,40854.74,4,41576.89,670.30,1244.70,1204.12
453,13,81616.85,1116.12,82166.23,1,82751.47,1358.20,1223.93,1127.94
454,50,80612.87,1084.84,81212.09,4,81800.88,1341.69,1203.29,1113.15
455,42,18050.46,1274.62,18539.84,6,19341.79,297.90,1199.29,1280.17
456,30,31077.35,945.24,31500.78,2,32104.50,515.84,1177.83,952.95
457,19,12998.58,1572.38,13560.04,6,14618.02,215.14,1231.84,1577.13
458,17,44150.32,2104.48,44442.05,8,46536.58,734.38,1259.72,2133.67
459,19,39927.69,482.42,40278.40,3,40504.89,663.24,1231.84,484.31
460,28,77948.42,1861.09,78306.82,7,80085.05,1297.09,1238.69,1874.98
461,26,80413.39,913.42,80807.43,3,81442.89,1339.21,1223.49,927.42
462,37,33299.83,1527.56,33612.92,3,34786.90,552.34,1252.55,1539.58
463,26,42630.65,1004.52,43225.49,3,43625.12,708.10,1223.49,1024.18
464,23,77574.23,1803.33,78013.14,5,79317.59,1290.58,1262.18,1827.76
465,9,69767.81,1679.31,70040.94,7,71712.27,1161.66,1209.60,1682.84
466,12,419.35,1120.65,754.94,2,1605.38,5.27,1166.39,1124.66
467,1,27825.39,1157.89,28343.05,6,29090.79,460.89,1229.10,1165.34
468,1,36604.81,300.00,36888.77,4,36972.24,607.35,1229.10,329.65
469,47,19941.75,1131.10,20434.41,1,21023.47,330.79,1239.46,1156.48
470,34,17321.83,1061.26,17798.12,3,18362.14,287.38,1231.68,1063.64
471,32,3378.47,1077.30,3840.69,3,4412.48,54.41,1190.19,1102.63
472,48,55689.84,964.23,56168.81,2,56597.00,926.45,1221.13,992.74
473,25,22822.76,1134.30,23170.66,1,23946.04,378.01,1205.71,1152.82
474,40,4698.77,937.27,5115.36,4,5680.32,75.38,1223.21,957.79
475,45,20060.17,1216.18,20387.05,5,21373.13,332.61,1237.68,-1.00
476,1,69352.83,1114.39,69740.27,4,70526.70,1154.76,1229.10,1122.93
477,16,73736.38,1355.40,74137.85,8,75245.04,1226.14,1244.70,1356.74
478,39,41801.48,767.79,42208.64,5,42595.84,695.62,1229.33,770.27
479,5,36122.84,1052.80,36558.61,2,37156.94,599.14,1243.78,1079.60
480,22,84626.31,1226.61,85139.48,1,85900.27,1408.11,1222.09,1240.56
481,29,17501.79,620.12,17965.50,2,18169.90,288.81,1212.03,620.23
482,3,18691.00,1303.88,19123.49,1,19998.86,310.12,1201.25,1322.68
483,12,25282.21,1513.47,25655.56,7,26945.69,420.29,1166.39,1528.49
484,26,15044.82,1421.41,15419.37,2,16535.38,248.77,1223.49,1424.39
485,16,32891.26,1289.44,33408.82,6,34174.58,546.29,1244.70,1308.91
486,37,78795.86,1271.29,79234.48,5,80174.32,1311.60,1252.55,1297.00
487,22,53340.97,1770.93,53801.34,12,55302.78,886.10,1222.09,1799.45
488,29,35750.89,1017.17,36402.63,0,36709.46,593.20,1212.03,1040.82
489,14,80872.48,1044.99,81212.71,5,81954.67,1345.55,1223.04,1047.89
490,28,4266.85,1154.25,4668.25,3,5453.01,69.79,1238.69,1165.59
491,5,18315.98,1296.44,18959.46,5,19615.99,302.80,1243.78,1317.39
492,47,49040.02,1570.80,49498.34,6,50574.15,814.88,1239.46,1589.13
493,49,53294.75,1295.31,53768.20,5,54652.15,886.40,1228.05,-1.00
494,30,3588.74,1014.21,4301.54,4,4596.75,56.96,1177.83,1040.32
495,46,34902.59,1229.06,35672.18,3,36079.75,580.38,1205.78,1256.00
496,5,56178.98,1357.44,56807.41,2,57641.06,934.78,1243.78,1357.94
497,12,60380.88,1446.02,60807.51,4,61795.91,1005.22,1166.39,1452.32
498,16,55290.74,1292.33,55807.16,2,56550.02,918.92,1244.70,1306.38
499,26,27831.27,1436.81,28129.90,2,29234.30,461.61,1223.49,1441.49
500,26,8177.93,947.92,8670.26,8,9289.32,134.67,1223.49,958.67
501,48,36982.17,1045.11,37498.46,5,38009.12,615.04,1221.13,1058.00
502,21,11189.20,1124.28,11639.45,5,12278.45,185.41,1229.07,1136.14
503,39,81954.69,1069.90,82439.49,3,83102.03,1364.58,1229.33,-1.00
504,36,41169.16,1170.64,41857.80,5,42409.93,684.25,1217.08,1181.67
505,33,27500.85,1024.39,27946.14,2,28472.40,456.85,1210.49,1041.68
506,30,66299.75,1159.08,66799.10,1,67421.13,1103.48,1177.83,1182.94
507,37,43187.83,1144.13,43686.67,3,44414.85,717.05,1252.55,1171.22
508,23,26908.76,1226.99,27467.32,6,28171.50,446.45,1262.18,1250.13
509,10,70301.52,1235.66,70776.04,6,71514.94,1169.23,1271.32,1242.28
510,5,74986.23,1057.83,75443.70,10,76306.27,1248.70,1243.78,1083.51
511,36,58251.73,1080.50,58850.52,2,59405.81,969.13,1217.08,1102.35
512,34,4175.23,989.25,4627.13,0,5235.28,67.63,1231.68,1017.86
513,31,49012.67,1284.35,49443.04,6,50252.25,815.50,1254.33,1308.85
514,10,66023.10,1767.85,66530.26,4,67866.57,1099.14,1271.32,1776.02
515,19,11958.30,1428.31,12433.60,2,13398.74,196.56,1231.84,1428.87
516,32,19929.88,1201.93,20397.26,6,21110.77,329.29,1190.19,1212.64
517,1,76317.03,1163.24,76890.94,8,77683.37,1270.79,1229.10,1166.95
518,5,1840.40,609.03,2243.98,5,2443.16,28.98,1243.78,621.91
519,45,65210.62,1784.01,65585.60,3,67091.53,1083.93,1237.68,-1.00
520,4,41003.99,921.14,41541.22,1,41958.05,682.23,1206.64,934.48
521,16,38738.35,2061.69,39296.64,4,40865.59,643.35,1244.70,2078.94
522,24,789.81,1176.33,1283.59,1,1921.57,10.22,1273.36,1193.45
523,16,70973.39,1842.88,71321.09,6,72813.11,1179.93,1244.70,1857.33
524,2,31205.42,2061.08,31956.52,2,33329.78,518.15,1225.11,2079.02
525,49,46801.68,1297.07,47337.00,7,48269.23,778.70,1228.05,1305.82
526,28,58603.03,1435.69,59133.65,2,60082.20,975.31,1238.69,1465.45
527,32,60873.95,1111.23,61216.01,4,61975.28,1011.79,1190.19,1124.14
528,27,82766.08,1043.72,83195.03,3,83795.58,1376.61,1274.00,1067.63
529,20,46040.72,1841.68,46583.20,6,47861.84,765.13,1228.61,1865.25
530,24,34687.71,1370.53,35241.08,3,36039.48,575.60,1273.36,1381.71
531,12,82548.79,1052.66,82970.37,4,83675.95,1373.33,1166.39,1058.90
532,50,55617.74,1237.90,56326.56,3,56801.99,924.64,1203.29,1252.89
533,35,25919.46,1319.91,26459.27,3,27224.07,429.34,1275.43,1331.12
534,33,11068.76,573.37,11477.62,4,11745.82,182.11,1210.49,587.51
535,33,72920.79,890.77,73319.03,6,73809.60,1213.28,1210.49,918.66
536,43,31380.93,1253.70,31764.50,2,32642.88,521.54,1249.83,1271.47
537,37,57213.85,1497.58,57567.83,4,58793.46,951.08,1252.55,1516.02
538,12,40795.35,1139.01,41271.19,3,42001.25,677.98,1166.39,1158.43
539,3,17282.91,931.55,17799.36,2,18159.13,286.46,1201.25,931.83
540,1,52141.96,1558.27,52807.50,8,53839.40,866.43,1229.10,1580.84
541,33,5386.62,1433.57,5956.13,2,6837.49,87.38,1210.49,1448.11
542,40,35885.27,1497.00,36506.97,6,37412.22,595.21,1223.21,1517.39
543,10,47307.38,1206.40,47726.97,5,48483.66,787.13,1271.32,1218.38
544,43,37812.36,979.46,38336.11,5,38776.77,627.91,1249.83,979.53
545,44,64774.58,1217.37,65255.40,3,66072.79,1078.09,1197.90,1234.46
546,29,71701.15,1320.31,72042.97,10,73211.40,1192.21,1212.03,1333.11
547,13,66707.34,1256.49,67263.85,2,68046.28,1110.59,1223.93,-1.00
548,12,3492.18,640.30,4105.65,1,4206.87,55.89,1166.39,-1.00
549,31,16927.66,1067.58,17340.47,2,18002.40,279.55,1254.33,1083.89
550,46,46465.48,1323.24,47088.89,7,48059.92,772.71,1205.78,1330.92
551,2,80943.12,1130.72,81477.24,1,82124.85,1346.14,1225.11,-1.00
552,50,72302.35,1274.61,72755.40,12,73702.20,1202.34,1203.29,1279.90
553,35,72890.34,1781.38,73449.10,12,74827.00,1213.25,1275.43,1804.74
554,23,26258.09,958.72,26918.37,3,27193.95,436.62,1262.18,962.77
555,17,37199.90,1425.70,37906.45,5,38567.27,618.40,1259.72,-1.00
556,26,40762.75,1275.17,41265.04,1,42103.62,677.82,1223.49,1283.24
557,8,13763.70,1266.04,14377.03,4,15099.13,226.62,1229.21,-1.00
558,29,2860.34,936.48,3532.70,3,3883.81,44.74,1212.03,948.64
559,26,81880.86,1974.54,82367.91,1,83882.67,1363.54,1223.49,1992.17
560,10,20914.12,1290.01,21456.24,2,22204.03,346.63,1271.32,1296.28
561,26,20857.39,675.30,21129.22,3,21592.96,345.53,1223.49,683.84
562,34,7275.10,1377.90,7667.93,2,8728.47,120.07,1231.68,-1.00
563,41,80328.37,814.86,80811.64,3,81223.08,1337.05,1199.85,826.52
564,7,50187.34,1572.44,50481.66,7,51973.33,834.82,1210.21,1578.67
565,4,57756.31,1373.90,58168.75,3,59117.24,960.53,1206.64,1375.08
566,50,78899.59,1004.27,79533.24,4,79860.37,1312.67,1203.29,1026.28
567,45,30006.00,1144.94,30484.85,1,31180.76,497.69,1237.68,1145.23
568,11,53774.64,1680.75,54413.27,7,55634.30,894.97,1250.04,1696.37
569,29,3509.83,622.86,4064.25,1,4240.04,55.87,1212.03,637.22
570,36,16278.57,1376.55,16591.94,2,17771.86,268.95,1217.08,1402.76
571,25,71986.33,1529.95,72372.99,6,73459.80,1196.99,1205.71,1550.76
572,21,66362.71,1899.79,66844.48,4,68368.42,1104.15,1229.07,1900.41
573,36,30462.80,1234.86,30997.92,3,31727.39,504.93,1217.08,1237.84
574,10,32720.33,1390.16,33239.53,3,34178.03,542.61,1271.32,1411.84
575,37,46211.71,1320.10,46653.84,4,47504.33,768.32,1252.55,1326.96
576,9,126.56,1167.18,573.28,3,1390.75,0.35,1209.60,1171.05
577,24,21015.45,1347.13,21560.50,0,22329.41,347.39,1273.36,1358.10
578,35,18137.05,1081.65,18442.46,2,19292.07,299.85,1275.43,1109.94
579,49,21813.12,920.11,22178.48,4,22808.69,360.70,1228.05,-1.00
580,35,69785.90,1433.00,70319.56,2,71164.79,1160.50,1275.43,1452.09
581,48,24296.94,876.71,24711.56,0,25219.44,402.73,1221.13,884.78
582,36,16621.34,1105.17,17145.84,4,17782.38,275.79,1217.08,1128.44
583,18,43663.34,1462.60,44159.62,3,45204.16,726.14,1204.49,1473.90
584,49,74967.99,1239.83,75217.64,8,76446.93,1246.53,1228.05,1265.27
585,39,20950.95,1576.66,21336.34,3,22477.10,347.54,1229.33,1598.85
586,32,6856.72,1219.19,7445.86,2,8102.33,113.09,1190.19,1222.56
587,24,30938.28,1440.92,31335.73,3,32467.29,513.22,1273.36,1448.26
588,23,64745.20,1293.65,65387.77,2,66086.83,1076.62,1262.18,1301.95
589,32,47673.92,1580.64,48039.93,6,49221.95,792.99,1190.19,1589.74
590,37,70666.67,1950.15,71356.32,9,72767.42,1176.18,1252.55,1973.14
591,12,83025.03,548.13,83464.18,0,83569.49,1381.81,1166.39,558.26
592,49,68548.65,1625.87,69119.41,6,70206.53,1141.43,1228.05,1642.39
593,13,52323.30,1424.41,52887.86,10,53927.05,869.48,1223.93,-1.00
594,23,42722.76,1043.47,43390.94,2,43740.79,710.41,1262.18,1045.71
595,25,3624.42,1090.06,4130.83,5,4764.43,57.70,1205.71,1098.95
596,35,85201.73,784.06,85763.10,0,86073.49,1417.42,1275.43,813.09
597,41,33272.14,843.31,33698.40,1,34165.86,552.21,1199.85,869.74
598,30,13251.50,1344.59,13707.94,2,14562.87,219.21,1177.83,1368.33
599,17,57725.60,1117.80,58137.80,4,58790.96,960.06,1259.72,1124.18
600,49,24675.89,992.26,25099.01,3,25714.60,409.38,1228.05,1017.16
601,20,50711.91,967.48,50853.83,6,51795.55,843.52,1228.61,-1.00
602,48,50858.52,1006.11,51318.10,3,51838.70,844.95,1221.13,1025.25
603,25,38629.08,759.66,39108.50,4,39438.26,641.85,1205.71,762.57
604,22,72400.58,2201.33,72693.86,7,74806.83,1204.01,1222.09,2229.99
605,13,22965.78,1159.16,23561.44,6,24215.05,381.55,1223.93,1159.19
606,19,38838.78,845.57,39224.78,3,39635.02,646.03,1231.84,866.81
607,49,46633.88,760.32,47119.43,5,47412.97,774.28,1228.05,775.16
608,36,57467.71,1309.50,58041.10,1,58771.20,955.62,1217.08,1322.35
609,12,67856.34,1194.34,68288.23,5,69034.63,1128.92,1166.39,1220.54
610,41,34234.13,1332.08,34728.93,3,35639.46,568.52,1199.85,1342.73
611,19,55904.29,1039.62,56387.35,1,56920.54,930.31,1231.84,1043.58
612,12,13159.03,1049.33,13668.03,5,14213.73,216.88,1166.39,1055.16
613,9,80650.97,985.26,81146.65,3,81736.81,1343.01,1209.60,992.94
614,7,33225.08,898.03,33690.41,3,34201.66,551.60,1210.21,911.10
615,28,63159.14,1357.43,63526.06,2,64578.50,1050.51,1238.69,1364.26
616,14,1927.17,990.86,2556.94,2,2924.11,29.29,1223.04,993.94
617,31,17851.31,1043.35,18346.49,4,18953.61,295.47,1254.33,1048.23
618,19,42160.38,1194.05,42593.45,3,43323.21,701.40,1231.84,1198.93
619,47,76009.74,1545.27,76319.22,7,77786.89,1264.68,1239.46,1573.48
620,16,45625.80,1087.47,46229.31,8,46872.57,759.25,1244.70,1097.96
621,5,80425.26,710.85,80779.62,2,81105.94,1339.01,1243.78,724.67
622,35,41863.78,1108.41,42398.71,2,43044.74,696.67,1275.43,1132.83
623,12,42496.40,904.28,42951.56,2,43487.68,706.25,1166.39,919.99
624,25,10416.27,1150.74,10974.59,2,11659.11,172.44,1205.71,1155.33
625,21,69465.83,1785.77,70133.70,2,71204.22,1155.82,1229.07,1809.66
626,36,21509.77,1163.70,21870.71,5,22636.94,355.63,1217.08,1184.23
627,23,77872.89,1359.85,78218.46,5,79334.88,1295.44,1262.18,1388.56
628,16,78764.50,1266.18,79292.34,10,80220.77,1311.59,1244.70,1274.15
629,39,81588.90,1704.20,82213.53,2,83363.92,1358.37,1229.33,1709.00
630,45,45088.75,1738.53,45531.35,11,47007.99,749.13,1237.68,1757.49
631,42,58668.27,2128.03,59146.35,6,60773.97,975.02,1199.29,2132.54
632,39,67327.72,2083.88,67640.14,5,69522.26,1121.06,1229.33,2108.04
633,14,11477.16,1068.55,12079.99,6,12524.51,188.66,1223.04,1082.74
634,31,52050.12,1532.58,52537.97,9,53814.58,865.38,1254.33,1561.73
635,5,3088.87,1103.72,3688.16,3,4193.10,49.39,1243.78,1108.93
636,35,43164.65,1839.03,43679.76,2,45110.55,716.50,1275.43,1861.79
637,23,13528.13,928.20,13988.19,3,14543.06,222.97,1262.18,935.33
638,29,15966.56,1053.18,16568.64,6,17006.59,263.41,1212.03,1063.76
639,43,31642.59,1075.47,32143.49,5,32731.98,525.67,1249.83,1089.17
640,11,37489.09,1044.75,37811.67,2,38571.07,622.71,1250.04,1053.15
641,18,53975.95,1456.05,54559.54,9,55559.24,897.37,1204.49,1478.46
642,47,6529.21,1202.69,7176.51,4,7727.71,107.18,1239.46,1213.38
643,12,43647.40,1461.96,44040.17,6,45168.01,725.32,1166.39,1474.34
644,9,15867.21,1221.83,16337.34,5,17040.98,262.98,1209.60,1238.49
645,10,49668.66,1252.89,50389.78,4,50916.38,826.52,1271.32,1270.81
646,44,55176.63,1333.74,55616.94,1,56568.62,917.86,1197.90,-1.00
647,17,48248.39,1527.66,48602.62,12,49938.21,801.66,1259.72,-1.00
648,38,63958.67,953.23,64367.74,3,64892.92,1063.15,1246.01,969.84
649,7,29111.56,1198.27,29557.03,2,30286.07,483.28,1210.21,1214.99
650,46,66242.35,1167.38,66859.39,4,67494.05,1101.75,1205.78,1184.59
651,13,37463.44,1406.58,37891.93,7,39128.41,623.18,1223.93,-1.00
652,40,42002.08,1322.54,42575.56,1,43394.93,697.23,1223.21,1327.93
653,42,56124.26,1367.93,56647.19,3,57580.15,933.27,1199.29,1385.26
654,9,1739.80,939.93,2227.43,3,2643.21,26.44,1209.60,969.75
655,50,56660.43,1341.91,57142.47,3,58064.12,941.75,1203.29,1370.53
656,27,53536.53,1121.81,53745.81,4,54686.23,890.76,1274.00,1145.32
657,2,26894.29,1173.12,27434.58,4,28063.10,446.18,1225.11,1182.02
658,5,7587.88,1199.30,8207.00,4,8795.37,123.54,1243.78,1222.92
659,29,7927.58,1442.42,8336.41,6,9401.35,130.95,1212.03,1472.09
660,37,79908.50,1112.47,80531.07,3,81034.70,1329.44,1252.55,1137.99
661,38,59729.21,1280.43,60159.83,3,60976.67,992.56,1246.01,1287.64
662,19,11077.74,1477.31,11548.63,3,12598.26,183.03,1231.84,1491.38
663,8,30984.26,1097.79,31494.43,3,32030.44,513.68,1229.21,1118.13
664,48,51362.57,1805.44,52007.25,13,53330.34,853.18,1221.13,1807.67
665,45,72343.05,1417.85,72593.60,11,74019.25,1203.22,1237.68,1446.30
666,1,3860.06,1390.17,4422.72,2,5243.06,62.87,1229.10,1400.49
667,22,20545.18,933.10,21062.93,3,21587.18,340.75,1222.09,948.51
668,17,76938.61,1365.67,77489.83,5,78395.03,1281.24,1259.72,1384.24
669,7,951.68,1009.43,1418.51,0,1970.17,13.20,1210.21,1016.03
670,25,17562.84,913.56,18005.28,4,18578.29,290.01,1205.71,922.20
671,45,82995.61,1002.05,83724.54,2,83968.34,1380.99,1237.68,-1.00
672,4,53100.22,2030.74,53506.04,12,55286.69,883.30,1206.64,2052.73
673,36,22677.62,1083.72,23160.25,1,23852.16,376.81,1217.08,1107.98
674,6,5938.40,1309.42,6664.92,5,7336.07,96.47,1224.18,1331.86
675,31,2582.91,792.05,3178.02,1,3449.48,40.60,1254.33,-1.00
676,19,21315.49,1186.36,21595.72,7,22763.96,352.43,1231.84,1186.94
677,44,76308.04,1616.99,76650.14,4,77966.21,1269.34,1197.90,1624.14
678,39,36094.38,1291.43,36694.24,5,37339.64,598.92,1229.33,1312.89
679,27,62386.32,1471.54,62876.56,3,63958.81,1037.28,1274.00,1489.89
680,10,79475.51,901.54,80263.46,1,80340.69,1322.33,1271.32,930.30
681,26,35365.93,1985.63,35869.92,6,37322.43,587.58,1223.49,1994.95
