order_id,merchant_id,confirm_time,true_kpt,rider_arrival_time,restaurent_load,for_time,order_time
1569,167,1772304491.00,1642.00,1772306355.00,0.59,1772306218.56,101.00
2453,189,1772304513.00,1419.00,1772306146.00,0.15,1772305969.24,101.00
3687,71,1772304520.00,1351.00,1772305876.00,0.44,1772305952.16,101.00
555,125,1772304533.00,1530.00,1772306177.00,0.49,1772306238.29,101.00
3990,168,1772304549.00,1587.00,1772306019.00,0.68,1772306245.00,102.00
3678,24,1772304611.00,1470.00,1772306191.00,0.18,1772306119.48,103.00
2847,151,1772304617.00,1103.00,1772305861.00,0.28,1772305896.49,103.00
1005,77,1772304691.00,1351.00,1772305932.00,0.68,1772310253.84,104.00
3409,44,1772304731.00,1133.00,1772305760.00,0.33,1772305932.24,105.00
838,30,1772304745.00,1497.00,1772306500.00,0.61,1772306344.56,105.00
2054,69,1772304755.00,1121.00,1772305937.00,0.22,1772305919.40,105.00
4857,137,1772304762.00,1809.00,1772306462.00,0.60,1772318451.33,105.00
1312,158,1772304769.00,1269.00,1772306329.00,0.19,1772306072.80,105.00
4264,141,1772304813.00,1385.00,1772306262.00,0.18,1772306241.08,106.00
2946,93,1772304851.00,1309.00,1772306244.00,0.62,1772306320.29,107.00
338,197,1772304859.00,1504.00,1772306533.00,0.14,1772306390.92,107.00
4007,191,1772304870.00,1743.00,1772306495.00,0.58,1772306703.84,107.00
856,94,1772304870.00,1685.00,1772306708.00,0.47,1772306621.40,107.00
417,54,1772304899.00,1503.00,1772306621.00,0.62,1772306504.04,107.00
3540,14,1772304933.00,1720.00,1772306867.00,0.38,1772306710.36,108.00
1478,105,1772304951.00,1504.00,1772306600.00,0.36,1772310381.05,108.00
1750,156,1772304955.00,1162.00,1772306080.00,0.22,1772306108.77,108.00
2791,33,1772304980.00,1381.00,1772306350.00,0.48,1772306435.84,109.00
154,45,1772305003.00,1586.00,1772306775.00,0.55,1772306843.49,109.00
1857,22,1772305007.00,1409.00,1772306373.00,0.28,1772306408.37,109.00
4113,35,1772305013.00,1721.00,1772306935.00,0.45,1772306990.77,109.00
516,42,1772305023.00,1424.00,1772306679.00,0.51,1772306527.96,110.00
4828,16,1772305040.00,1629.00,1772306794.00,0.40,1772306728.40,110.00
1239,106,1772305048.00,1646.00,1772306908.00,0.66,1772306988.97,110.00
414,35,1772305052.00,1657.00,1772306887.00,0.49,1772306790.16,110.00
3655,170,1772305064.00,1688.00,1772306676.00,0.63,1772327494.85,110.00
2006,152,1772305067.00,1178.00,1772306290.00,0.15,1772306288.60,110.00
4344,79,1772305068.00,1365.00,1772306700.00,0.50,1772306518.24,110.00
4350,103,1772305069.00,1360.00,1772306692.00,0.35,1772306736.25,110.00
1496,61,1772305092.00,1286.00,1772306572.00,0.37,1772306444.52,111.00
3451,154,1772305140.00,1350.00,1772306771.00,0.42,1772306823.89,111.00
4999,5,1772305168.00,1453.00,1772306884.00,0.18,1772306908.09,112.00
4889,198,1772305187.00,1088.00,1772306233.00,0.26,1772306326.84,112.00
1060,67,1772305237.00,1463.00,1772306622.00,0.44,1772306780.80,113.00
3611,10,1772305258.00,1194.00,1772306703.00,0.13,1772306720.97,113.00
4777,95,1772305272.00,1728.00,1772307266.00,0.56,1772307092.60,114.00
2023,48,1772305297.00,1634.00,1772307098.00,0.61,1772307173.45,114.00
2982,174,1772305335.00,1685.00,1772307131.00,0.53,1772308906.16,115.00
3142,78,1772305346.00,1296.00,1772306786.00,0.47,1772307745.01,115.00
2420,145,1772305364.00,1349.00,1772306943.00,0.12,1772306751.64,115.00
372,50,1772305368.00,1253.00,1772306888.00,0.50,1772306949.77,115.00
2352,33,1772305400.00,1812.00,1772307142.00,0.59,1772307215.53,116.00
564,144,1772305411.00,1230.00,1772306655.00,0.13,1772306683.84,116.00
3855,63,1772305414.00,1087.00,1772306706.00,0.19,1772306731.41,116.00
3504,46,1772305419.00,1708.00,1772307174.00,0.41,1772307189.84,116.00
4767,101,1772305426.00,1809.00,1772307336.00,0.57,1772307406.89,116.00
179,111,1772305466.00,1528.00,1772307265.00,0.14,1772307284.65,117.00
1139,15,1772305473.00,1630.00,1772307332.00,0.49,1772307393.17,117.00
71,155,1772305485.00,1381.00,1772306820.00,0.17,1772309559.97,117.00
3083,114,1772305495.00,1719.00,1772307279.00,0.50,1772307341.13,117.00
1625,29,1772305497.00,1411.00,1772307199.00,0.66,1772307007.84,117.00
1196,134,1772305500.00,1267.00,1772306827.00,0.48,1772309813.44,117.00
1288,104,1772305524.00,1335.00,1772307120.00,0.24,1772307151.17,118.00
3416,74,1772305531.00,1471.00,1772306898.00,0.28,1772306933.73,118.00
445,54,1772305548.00,1144.00,1772306634.00,0.35,1772306678.73,118.00
4742,159,1772305550.00,1273.00,1772306845.00,0.16,1772306865.97,118.00
596,71,1772305556.00,1126.00,1772306781.00,0.30,1772306747.00,118.00
2989,33,1772305556.00,1583.00,1772307124.00,0.29,1772307193.28,118.00
2912,194,1772305588.00,1072.00,1772306758.00,0.20,1772306696.00,119.00
1465,35,1772305591.00,1315.00,1772306831.00,0.17,1772306952.00,119.00
3202,86,1772305628.00,1597.00,1772307331.00,0.31,1772307287.56,120.00
994,31,1772305677.00,1734.00,1772307460.00,0.39,1772317729.61,120.00
2154,33,1772305707.00,1690.00,1772307374.00,0.47,1772307432.05,121.00
2366,16,1772305708.00,1233.00,1772306975.00,0.49,1772307036.65,121.00
1313,72,1772305716.00,1536.00,1772307547.00,0.27,1772307304.40,121.00
3788,199,1772305723.00,1548.00,1772307231.00,0.55,1772307355.12,121.00
1305,30,1772305724.00,1188.00,1772306824.00,0.33,1772306978.96,121.00
2364,19,1772305727.00,1614.00,1772307365.00,0.66,1772307446.93,121.00
3290,181,1772305728.00,1271.00,1772307238.00,0.21,1772308328.12,121.00
279,63,1772305730.00,1328.00,1772307081.00,0.29,1772307113.04,121.00
4131,192,1772305732.00,1590.00,1772307317.00,0.28,1772308479.68,121.00
715,13,1772305769.00,1322.00,1772307344.00,0.64,1772307182.16,122.00
2504,76,1772305777.00,1460.00,1772307407.00,0.68,1772315208.53,122.00
3048,166,1772305790.00,1091.00,1772307069.00,0.22,1772307097.77,122.00
2384,20,1772305797.00,1660.00,1772307677.00,0.61,1772307558.96,122.00
3367,164,1772305811.00,1449.00,1772307167.00,0.31,1772307326.20,123.00
2653,107,1772305817.00,1644.00,1772307502.00,0.37,1772307548.53,123.00
2313,69,1772305831.00,1719.00,1772307655.00,0.37,1772307702.13,123.00
2988,102,1772305835.00,1247.00,1772307326.00,0.31,1772313271.00,123.00
355,106,1772305835.00,1654.00,1772307518.00,0.56,1772307577.32,123.00
1472,18,1772305857.00,1607.00,1772307704.00,0.36,1772322831.89,123.00
4627,72,1772305871.00,1433.00,1772307581.00,0.32,1772307369.04,124.00
450,32,1772305876.00,1346.00,1772307301.00,0.60,1772307320.76,124.00
1003,41,1772305891.00,1531.00,1772307485.00,0.48,1772307501.96,124.00
4190,35,1772305905.00,1508.00,1772307512.00,0.19,1772307448.56,124.00
2888,145,1772305918.00,1711.00,1772307847.00,0.47,1772307706.16,124.00
7,181,1772305919.00,1414.00,1772307561.00,0.60,1772308328.12,124.00
4880,106,1772305969.00,1428.00,1772307683.00,0.54,1772307749.93,125.00
2717,150,1772305992.00,1498.00,1772307668.00,0.27,1772307702.77,126.00
4648,139,1772305998.00,1415.00,1772307346.00,0.28,1772307382.45,126.00
211,179,1772306006.00,1574.00,1772307553.00,0.42,1772307643.16,126.00
920,163,1772306015.00,1387.00,1772307407.00,0.56,1772307476.57,126.00
52,19,1772306018.00,1600.00,1772307751.00,0.31,1772307682.96,126.00
2639,70,1772306028.00,1031.00,1772307091.00,0.19,1772307104.92,126.00
2743,47,1772306033.00,1580.00,1772307593.00,0.27,1772307628.13,126.00
1061,33,1772306043.00,1265.00,1772307341.00,0.60,1772307404.76,127.00
3584,21,1772306063.00,1468.00,1772307682.00,0.67,1772307624.80,127.00
3260,57,1772306071.00,1451.00,1772307581.00,0.31,1772307620.69,127.00
2864,60,1772306094.00,1536.00,1772307802.00,0.17,1772307824.41,127.00
142,171,1772306099.00,1407.00,1772307499.00,0.40,1772307569.24,127.00
3934,29,1772306166.00,1241.00,1772307552.00,0.33,1772307463.72,129.00
96,9,1772306178.00,1286.00,1772307477.00,0.52,1772307541.89,129.00
1884,17,1772306191.00,1602.00,1772307882.00,0.24,1772307848.56,129.00
3487,144,1772306225.00,1585.00,1772308102.00,0.51,1772308165.93,130.00
328,163,1772306242.00,1423.00,1772307666.00,0.17,1772307696.04,130.00
3466,104,1772306243.00,1147.00,1772307549.00,0.23,1772307439.84,130.00
3721,181,1772306252.00,1164.00,1772307469.00,0.35,1772307513.25,130.00
4821,17,1772306258.00,1654.00,1772307949.00,0.40,1772307999.01,130.00
608,192,1772306273.00,1228.00,1772307628.00,0.49,1772308479.68,130.00
1331,28,1772306285.00,1383.00,1772307874.00,0.55,1772307759.76,131.00
2991,57,1772306315.00,1313.00,1772307679.00,0.13,1772307657.48,131.00
1560,9,1772306326.00,1476.00,1772307919.00,0.48,1772307978.49,131.00
1573,190,1772306351.00,1718.00,1772308061.00,0.60,1772308163.88,132.00
4083,7,1772306424.00,1470.00,1772307816.00,0.69,1772307901.65,133.00
2937,103,1772306430.00,1754.00,1772308363.00,0.49,1772308255.28,133.00
484,162,1772306465.00,1434.00,1772308169.00,0.51,1772307975.32,134.00
4244,111,1772306470.00,1443.00,1772308086.00,0.25,1772308118.49,134.00
1502,133,1772306475.00,1595.00,1772308078.00,0.62,1772308155.04,134.00
4804,174,1772306509.00,1423.00,1772307898.00,0.52,1772308906.16,134.00
297,107,1772306537.00,1726.00,1772308217.00,0.42,1772308336.28,135.00
3070,180,1772306553.00,1501.00,1772308014.00,0.46,1772308071.45,135.00
4624,38,1772306563.00,1598.00,1772308336.00,0.34,1772308378.57,135.00
4760,94,1772306572.00,1035.00,1772307865.00,0.22,1772307659.52,135.00
1198,153,1772306576.00,1269.00,1772308101.00,0.43,1772307914.08,135.00
91,169,1772306613.00,1443.00,1772307951.00,0.19,1772308100.44,136.00
3382,197,1772306637.00,1044.00,1772307852.00,0.24,1772307734.44,136.00
2854,95,1772306641.00,1434.00,1772308153.00,0.69,1772308178.32,136.00
2811,123,1772306648.00,1537.00,1772308317.00,0.20,1772308234.60,137.00
1425,198,1772306650.00,1047.00,1772307874.00,0.23,1772307737.00,137.00
114,113,1772306651.00,1804.00,1772308384.00,0.54,1772308450.93,137.00
1740,127,1772306688.00,1439.00,1772308094.00,0.65,1772308174.01,137.00
379,62,1772306689.00,1629.00,1772308295.00,0.64,1772308373.93,137.00
1344,65,1772306725.00,1407.00,1772308128.00,0.57,1772309098.65,138.00
479,118,1772306731.00,1224.00,1772308108.00,0.18,1772307988.60,138.00
5,107,1772306776.00,1363.00,1772308263.00,0.14,1772308178.32,139.00
2740,8,1772306782.00,1532.00,1772308543.00,0.30,1772308378.36,139.00
1627,15,1772306786.00,1161.00,1772308064.00,0.10,1772307969.60,139.00
2779,5,1772306806.00,1405.00,1772308277.00,0.27,1772308267.88,139.00
2658,127,1772306811.00,1295.00,1772308271.00,0.17,1772308142.88,139.00
3887,93,1772306832.00,999.00,1772307737.00,0.11,1772307752.33,140.00
928,83,1772306835.00,1871.00,1772308778.00,0.67,1772308860.89,140.00
4077,128,1772306842.00,1412.00,1772308136.00,0.60,1772308341.88,140.00
1575,158,1772306852.00,1047.00,1772308084.00,0.15,1772308104.49,140.00
4508,80,1772306855.00,1181.00,1772307927.00,0.43,1772308108.12,140.00
2439,103,1772306906.00,1319.00,1772308475.00,0.46,1772308296.72,141.00
2992,27,1772306913.00,1329.00,1772308390.00,0.36,1772308297.72,141.00
454,133,1772306966.00,1517.00,1772308703.00,0.40,1772308548.88,142.00
4238,25,1772306994.00,1567.00,1772308578.00,0.32,1772308615.80,142.00
4878,155,1772307019.00,1410.00,1772308603.00,0.46,1772309559.97,143.00
1843,145,1772307050.00,1250.00,1772308589.00,0.27,1772308623.29,143.00
4996,188,1772307065.00,1068.00,1772308240.00,0.16,1772308260.97,144.00
2233,38,1772307089.00,1504.00,1772308597.00,0.22,1772308626.13,144.00
1093,52,1772307094.00,1373.00,1772308450.00,0.64,1772308528.45,144.00
1119,49,1772307095.00,1409.00,1772308723.00,0.46,1772310955.24,144.00
1222,62,1772307110.00,1447.00,1772308668.00,0.66,1772308658.60,144.00
3341,9,1772307133.00,1309.00,1772308342.00,0.57,1772308520.28,145.00
2643,127,1772307148.00,1708.00,1772309109.00,0.62,1772308954.64,145.00
3303,89,1772307163.00,1709.00,1772308847.00,0.42,1772308899.53,145.00
3300,135,1772307166.00,1836.00,1772309172.00,0.57,1772309242.29,145.00
650,17,1772307173.00,1650.00,1772308929.00,0.64,1772308919.16,145.00
826,43,1772307198.00,1481.00,1772308593.00,0.57,1772308664.01,146.00
11,177,1772307199.00,1600.00,1772308750.00,0.42,1772308802.89,146.00
4989,182,1772307206.00,1130.00,1772308577.00,0.15,1772308381.36,146.00
2166,93,1772307222.00,1177.00,1772308350.00,0.25,1772308381.89,146.00
3094,160,1772307228.00,1595.00,1772308884.00,0.67,1772308932.88,146.00
2525,104,1772307238.00,1726.00,1772309178.00,0.40,1772309036.24,146.00
3703,92,1772307251.00,1541.00,1772308690.00,0.26,1772315872.80,147.00
1748,15,1772307252.00,1309.00,1772308535.00,0.50,1772308597.13,147.00
3750,43,1772307268.00,1359.00,1772308525.00,0.57,1772308595.53,147.00
404,42,1772307285.00,1416.00,1772308662.00,0.49,1772308723.41,147.00
762,63,1772307288.00,1284.00,1772308554.00,0.52,1772308650.92,147.00
3650,25,1772307299.00,1303.00,1772308527.00,0.22,1772308639.52,147.00
1524,89,1772307303.00,1591.00,1772308813.00,0.20,1772308934.60,148.00
3548,184,1772307310.00,1317.00,1772308880.00,0.52,1772308702.04,148.00
3524,117,1772307327.00,1288.00,1772308643.00,0.32,1772308664.80,148.00
1052,13,1772307386.00,1494.00,1772309174.00,0.42,1772308950.28,149.00
4025,6,1772307396.00,1640.00,1772309013.00,0.32,1772309087.52,149.00
3006,195,1772307402.00,1417.00,1772309096.00,0.17,1772308850.80,149.00
4099,196,1772307410.00,1428.00,1772308972.00,0.23,1772308888.48,149.00
4910,17,1772307444.00,1479.00,1772309202.00,0.49,1772309263.29,150.00
356,77,1772307465.00,1807.00,1772309265.00,0.56,1772310253.84,150.00
1680,111,1772307466.00,1462.00,1772309204.00,0.17,1772308967.92,150.00
3809,56,1772307483.00,1344.00,1772309126.00,0.47,1772309185.25,151.00
3794,105,1772307493.00,1689.00,1772309435.00,0.36,1772310381.05,151.00
4147,179,1772307507.00,1161.00,1772308706.00,0.25,1772308725.64,151.00
2472,152,1772307526.00,1466.00,1772309051.00,0.45,1772309107.13,151.00
1912,158,1772307536.00,1614.00,1772309087.00,0.37,1772309134.13,151.00
900,79,1772307540.00,1341.00,1772308938.00,0.28,1772308925.72,151.00
3951,134,1772307551.00,1279.00,1772308730.00,0.51,1772309813.44,152.00
4281,131,1772307588.00,1516.00,1772309312.00,0.38,1772309360.09,152.00
2518,117,1772307626.00,1274.00,1772309076.00,0.61,1772308995.80,153.00
4311,140,1772307627.00,1665.00,1772309524.00,0.62,1772318765.68,153.00
981,1,1772307651.00,1771.00,1772309423.00,0.48,1772310383.33,153.00
2878,178,1772307716.00,1795.00,1772309705.00,0.70,1772309612.88,154.00
2343,100,1772307761.00,1687.00,1772309447.00,0.51,1772318394.88,155.00
500,113,1772307796.00,1760.00,1772309449.00,0.61,1772309650.08,156.00
4510,37,1772307820.00,1385.00,1772309323.00,0.66,1772309313.44,156.00
2221,47,1772307836.00,1572.00,1772309424.00,0.27,1772309458.29,156.00
2938,171,1772307848.00,1609.00,1772309424.00,0.49,1772309528.44,157.00
4826,183,1772307908.00,1878.00,1772310023.00,0.69,1772310107.45,158.00
4580,183,1772307919.00,1835.00,1772309843.00,0.64,1772309922.29,158.00
3315,120,1772307920.00,1462.00,1772309670.00,0.14,1772309423.16,158.00
4743,69,1772307923.00,1700.00,1772309575.00,0.46,1772309631.85,158.00
1180,95,1772307935.00,1472.00,1772309357.00,0.19,1772309381.57,158.00
2664,109,1772307938.00,1513.00,1772309416.00,0.13,1772312227.69,158.00
1838,184,1772307959.00,1540.00,1772309397.00,0.64,1772309475.45,158.00
678,135,1772307986.00,1165.00,1772309174.00,0.17,1772309190.40,159.00
2305,66,1772308028.00,1571.00,1772309515.00,0.44,1772309679.16,160.00
3191,153,1772308096.00,1429.00,1772309581.00,0.21,1772309608.09,161.00
2623,121,1772308097.00,1532.00,1772309528.00,0.32,1772309684.80,161.00
113,147,1772308107.00,1568.00,1772309821.00,0.43,1772309738.84,161.00
518,16,1772308111.00,1503.00,1772309541.00,0.39,1772309682.04,161.00
4972,32,1772308122.00,1422.00,1772309593.00,0.55,1772309633.00,161.00
3097,59,1772308140.00,1619.00,1772309800.00,0.61,1772322119.40,161.00
1399,147,1772308150.00,1713.00,1772310087.00,0.52,1772310151.65,162.00
2845,165,1772308185.00,1510.00,1772309938.00,0.15,1772309722.52,162.00
3802,167,1772308219.00,1301.00,1772309636.00,0.33,1772309677.37,163.00
2458,178,1772308219.00,1269.00,1772309770.00,0.27,1772309544.28,163.00
4871,151,1772308245.00,1644.00,1772310141.00,0.57,1772310211.77,163.00
4837,179,1772308258.00,1674.00,1772310058.00,0.68,1772310142.33,163.00
2498,67,1772308270.00,1315.00,1772309877.00,0.45,1772309655.40,164.00
2638,179,1772308311.00,1725.00,1772310249.00,0.69,1772310129.20,164.00
2856,141,1772308342.00,1323.00,1772309728.00,0.60,1772309761.36,165.00
4675,112,1772308346.00,1383.00,1772309833.00,0.17,1772309773.52,165.00
4520,161,1772308349.00,1551.00,1772309792.00,0.37,1772309839.13,165.00
961,80,1772308359.00,1502.00,1772309831.00,0.23,1772309913.60,165.00
3520,102,1772308373.00,1557.00,1772309842.00,0.22,1772313271.00,165.00
1350,101,1772308380.00,1262.00,1772309691.00,0.19,1772309688.56,165.00
4768,61,1772308429.00,1430.00,1772310137.00,0.55,1772310205.61,166.00
287,34,1772308434.00,1466.00,1772310028.00,0.49,1772318847.72,166.00
1516,102,1772308451.00,1654.00,1772310384.00,0.44,1772313271.00,167.00
3406,120,1772308494.00,1641.00,1772310245.00,0.26,1772310278.81,167.00
3411,93,1772308501.00,1183.00,1772309599.00,0.13,1772309616.97,167.00
1392,106,1772308542.00,1606.00,1772310236.00,0.33,1772310199.08,168.00
1846,132,1772308550.00,1467.00,1772310184.00,0.58,1772310101.36,168.00
4557,91,1772308632.00,1445.00,1772310342.00,0.66,1772310171.68,170.00
1759,75,1772308642.00,1140.00,1772309750.00,0.19,1772309815.16,170.00
4900,105,1772308659.00,1202.00,1772310073.00,0.44,1772310128.05,170.00
3613,49,1772308663.00,1333.00,1772310154.00,0.25,1772310955.24,170.00
1352,9,1772308674.00,1559.00,1772310310.00,0.50,1772310371.89,170.00
3823,177,1772308700.00,1073.00,1772310066.00,0.25,1772309828.12,171.00
1460,68,1772308704.00,1647.00,1772310566.00,0.51,1772312407.28,171.00
615,59,1772308732.00,1010.00,1772309838.00,0.11,1772322119.40,171.00
3525,28,1772308744.00,1439.00,1772310240.00,0.21,1772310267.69,172.00
989,43,1772308748.00,1548.00,1772310370.00,0.28,1772310342.60,172.00
3014,114,1772308750.00,1386.00,1772310272.00,0.34,1772310314.93,172.00
975,158,1772308764.00,1439.00,1772310364.00,0.29,1772310255.92,172.00
2380,149,1772308782.00,1153.00,1772310231.00,0.16,1772309981.68,172.00
2020,28,1772308810.00,1173.00,1772310132.00,0.15,1772310020.60,173.00
3799,113,1772308815.00,1435.00,1772310254.00,0.14,1772310282.32,173.00
4198,6,1772308829.00,1711.00,1772310676.00,0.62,1772310625.40,173.00
231,175,1772308883.00,1721.00,1772310654.00,0.65,1772310697.36,174.00
1823,148,1772308934.00,1206.00,1772310189.00,0.48,1772310216.60,175.00
2637,155,1772308934.00,1282.00,1772310353.00,0.56,1772310301.72,175.00
1258,80,1772308994.00,1831.00,1772310715.00,0.61,1772310920.08,176.00
253,119,1772308996.00,1278.00,1772310375.00,0.32,1772310415.77,176.00
1486,197,1772309001.00,1124.00,1772310077.00,0.19,1772310158.44,176.00
4819,51,1772309029.00,1660.00,1772310741.00,0.35,1772310749.60,176.00
3876,113,1772309032.00,1399.00,1772310405.00,0.64,1772310484.17,176.00
2873,98,1772309084.00,1753.00,1772310866.00,0.47,1772314320.16,177.00
4708,101,1772309084.00,1496.00,1772310767.00,0.43,1772310820.61,177.00
3939,57,1772309106.00,1698.00,1772310977.00,0.37,1772310866.16,178.00
4261,152,1772309108.00,1018.00,1772310184.00,0.11,1772310161.08,178.00
756,166,1772309129.00,992.00,1772310098.00,0.14,1772310116.57,178.00
2355,112,1772309134.00,1501.00,1772310682.00,0.49,1772310714.16,178.00
2568,73,1772309139.00,1298.00,1772310690.00,0.17,1772310476.52,178.00
4511,49,1772309176.00,1564.00,1772310941.00,0.21,1772310968.21,179.00
4864,84,1772309177.00,1439.00,1772310820.00,0.57,1772310695.64,179.00
4641,79,1772309209.00,1865.00,1772310964.00,0.65,1772311177.24,179.00
1515,82,1772309223.00,1641.00,1772310983.00,0.38,1772315910.72,180.00
1175,136,1772309230.00,1225.00,1772310503.00,0.40,1772310524.00,180.00
3110,130,1772309245.00,1579.00,1772310724.00,0.69,1772310808.81,180.00
1572,16,1772309312.00,1060.00,1772310603.00,0.25,1772310635.61,181.00
1671,107,1772309315.00,1106.00,1772310420.00,0.15,1772310449.36,181.00
2306,2,1772309340.00,1390.00,1772311025.00,0.12,1772318610.20,181.00
2232,40,1772309347.00,1241.00,1772310593.00,0.49,1772310662.04,182.00
698,191,1772309347.00,1449.00,1772310807.00,0.40,1772310865.24,182.00
92,123,1772309351.00,1671.00,1772311264.00,0.43,1772311101.20,182.00
2293,139,1772309366.00,1477.00,1772310967.00,0.42,1772310913.00,182.00
511,138,1772309407.00,1236.00,1772310653.00,0.55,1772310734.40,183.00
2170,146,1772309416.00,1612.00,1772310985.00,0.48,1772312014.84,183.00
1734,92,1772309416.00,1497.00,1772310934.00,0.70,1772315872.80,183.00
